"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.010164592E1,-6.122268677E-2,1.407073975E-1,9.784103851E0,9.785307096E0
2.011160292E1,-6.077362061E-2,1.353186035E-1,9.780361633E0,9.781486504E0
2.012155892E1,-5.897735596E-2,1.362167358E-1,9.788145447E0,9.789270893E0
2.013151492E1,-6.406677246E-2,1.437011719E-1,9.787097626E0,9.788362198E0
2.014147092E1,-6.152206421E-2,1.362167358E-1,9.786648560E0,9.787789842E0
2.015142692E1,-5.852828979E-2,1.317260742E-1,9.784253540E0,9.785315256E0
2.016138292E1,-6.002517700E-2,1.336720276E-1,9.785001984E0,9.786099072E0
2.017133892E1,-6.331832886E-2,1.419049072E-1,9.779762878E0,9.780997299E0
2.018129592E1,-6.032455444E-2,1.347198486E-1,9.788744202E0,9.789857074E0
2.019125192E1,-6.406677246E-2,1.416055298E-1,9.786049805E0,9.787283967E0
2.020120892E1,-5.583389282E-2,1.282832336E-1,9.785900116E0,9.786900178E0
2.021116492E1,-5.134323120E-2,1.348695374E-1,9.780511322E0,9.781575928E0
2.022112092E1,-5.748046875E-2,1.359173584E-1,9.778415680E0,9.779529168E0
2.023107692E1,-5.643264771E-2,1.405577087E-1,9.785451050E0,9.786623185E0
2.024103292E1,-5.553451538E-2,1.392105103E-1,9.785750427E0,9.786898133E0
2.025098992E1,-6.316864014E-2,1.348695374E-1,9.779912567E0,9.781046462E0
2.026094492E1,-5.807922363E-2,1.371148682E-1,9.788444824E0,9.789577405E0
2.027090092E1,-5.403762817E-2,1.275347900E-1,9.792336731E0,9.793316284E0
2.028085692E1,-6.526428223E-2,1.384620667E-1,9.788295135E0,9.789491960E0
2.029081292E1,-5.987548828E-2,1.299298096E-1,9.792336731E0,9.793381718E0
2.030076892E1,-5.598358154E-2,1.317260742E-1,9.792486420E0,9.793532366E0
2.031072492E1,-5.044509888E-2,1.462458801E-1,9.785900116E0,9.787122848E0
2.032068092E1,-6.077362061E-2,1.399589539E-1,9.790241089E0,9.791430055E0
2.033063692E1,-5.538482666E-2,1.380130005E-1,9.774823151E0,9.775954311E0
2.034059292E1,-5.927673340E-2,1.296304321E-1,9.781708832E0,9.782747337E0
2.035054892E1,-6.316864014E-2,1.312770081E-1,9.785750427E0,9.786834798E0
2.036050492E1,-5.598358154E-2,1.330732727E-1,9.787247314E0,9.788312043E0
2.037045992E1,-5.897735596E-2,1.359173584E-1,9.789642334E0,9.790763447E0
2.038041692E1,-5.927673340E-2,1.324745178E-1,9.785001984E0,9.786078226E0
2.039037292E1,-5.882766724E-2,1.368154907E-1,9.782457275E0,9.783590829E0
2.040032892E1,-5.433700562E-2,1.350192261E-1,9.774224396E0,9.775307936E0
2.041028492E1,-6.152206421E-2,1.324745178E-1,9.793384552E0,9.794473720E0
2.042024092E1,-5.613327026E-2,1.258882141E-1,9.792935486E0,9.793905463E0
2.043019592E1,-5.493576050E-2,1.294807434E-1,9.781110077E0,9.782121321E0
2.044015192E1,-6.017486572E-2,1.315763855E-1,9.783804474E0,9.784874212E0
2.045010692E1,-5.298980713E-2,1.357676697E-1,9.786798248E0,9.787883363E0
2.046006292E1,-5.134323120E-2,1.333726501E-1,9.782457275E0,9.783501149E0
2.047001892E1,-6.182144165E-2,1.360670471E-1,9.784403229E0,9.785544577E0
2.047997492E1,-6.825805664E-2,1.306782532E-1,9.788893890E0,9.790004064E0
2.048993092E1,-5.313949585E-2,1.356179810E-1,9.793833618E0,9.794916691E0
2.049988692E1,-5.598358154E-2,1.526824951E-1,9.792037354E0,9.793387649E0
2.050984392E1,-5.703140259E-2,1.372645569E-1,9.793085175E0,9.794213158E0
2.051979992E1,-4.834945679E-2,1.299298096E-1,9.787696381E0,9.788678147E0
2.052975592E1,-5.703140259E-2,1.368154907E-1,9.784852295E0,9.785974938E0
2.053971192E1,-6.735992432E-2,1.380130005E-1,9.784403229E0,9.785608386E0
2.054966792E1,-6.361770630E-2,1.323248291E-1,9.782157898E0,9.783259693E0
2.055962392E1,-6.376739502E-2,1.362167358E-1,9.795629883E0,9.796784477E0
2.056957992E1,-5.703140259E-2,1.246907043E-1,9.796228638E0,9.797188162E0
2.057953592E1,-5.763015747E-2,1.270857239E-1,9.778715057E0,9.779710639E0
2.058949192E1,-6.032455444E-2,1.354682922E-1,9.780960388E0,9.782084483E0
2.059944792E1,-5.613327026E-2,1.290316772E-1,9.788295135E0,9.789306501E0
2.060940392E1,-5.718109131E-2,1.354682922E-1,9.783505096E0,9.784610023E0
2.061936092E1,-5.029541016E-2,1.402583313E-1,9.776469727E0,9.777605143E0
2.062931692E1,-6.062393188E-2,1.372645569E-1,9.789342957E0,9.790492957E0
2.063927292E1,-5.822891235E-2,1.474433899E-1,9.774523773E0,9.775809181E0
2.064922892E1,-6.256988525E-2,1.329235840E-1,9.784103851E0,9.785206786E0
2.065918592E1,-5.882766724E-2,1.371148682E-1,9.787846069E0,9.788983188E0
2.066914092E1,-5.269042969E-2,1.329235840E-1,9.786349182E0,9.787393692E0
2.067909792E1,-5.777984619E-2,1.341210938E-1,9.779463501E0,9.780553836E0
2.068905292E1,-5.403762817E-2,1.368154907E-1,9.780810699E0,9.781916810E0
2.069900892E1,-5.972579956E-2,1.383123779E-1,9.782307587E0,9.783467647E0
2.070896492E1,-5.643264771E-2,1.291813660E-1,9.788744202E0,9.789759216E0
2.071892079E1,-4.984634399E-2,1.336720276E-1,9.786798248E0,9.787838005E0
2.072887779E1,-5.478607178E-2,1.420545959E-1,9.788893890E0,9.790077866E0
2.073883379E1,-5.658233643E-2,1.308279419E-1,9.786049805E0,9.787087835E0
2.074878979E1,-5.703140259E-2,1.404080200E-1,9.771829376E0,9.773004469E0
2.075874579E1,-5.538482666E-2,1.410067749E-1,9.783804474E0,9.784977280E0
2.076870279E1,-6.825805664E-2,1.419049072E-1,9.782906342E0,9.784173580E0
2.077865979E1,-5.718109131E-2,1.377136230E-1,9.784403229E0,9.785539396E0
2.078861579E1,-5.658233643E-2,1.372645569E-1,9.787247314E0,9.788373364E0
2.079857179E1,-6.227050781E-2,1.329235840E-1,9.777517548E0,9.778619314E0
2.080852779E1,-6.107299805E-2,1.390608215E-1,9.784253540E0,9.785432293E0
2.081848379E1,-6.346801758E-2,1.375639343E-1,9.774224396E0,9.775398435E0
2.082843979E1,-5.493576050E-2,1.377136230E-1,9.788893890E0,9.790016679E0
2.083839579E1,-5.927673340E-2,1.487905884E-1,9.792935486E0,9.794245137E0
2.084835179E1,-5.807922363E-2,1.475930786E-1,9.792935486E0,9.794219844E0
2.085830779E1,-5.763015747E-2,1.428030396E-1,9.786349182E0,9.787560690E0
2.086826379E1,-5.792953491E-2,1.444496155E-1,9.797276459E0,9.798512516E0
2.087821879E1,-5.733078003E-2,1.357676697E-1,9.789792023E0,9.790901262E0
2.088817479E1,-5.284011841E-2,1.353186035E-1,9.775272217E0,9.776351575E0
2.089813079E1,-5.673202515E-2,1.315763855E-1,9.786199493E0,9.787248408E0
2.090808679E1,-5.568420410E-2,1.425036621E-1,9.782906342E0,9.784102642E0
2.091804179E1,-5.777984619E-2,1.344204712E-1,9.788594513E0,9.789687937E0
2.092799779E1,-6.182144165E-2,1.363664246E-1,9.791139221E0,9.792283949E0
2.093795279E1,-6.167175293E-2,1.377136230E-1,9.787546692E0,9.788709756E0
2.094790879E1,-5.433700562E-2,1.378633118E-1,9.781259766E0,9.782382195E0
2.095786379E1,-5.733078003E-2,1.411564636E-1,9.785301361E0,9.786487352E0
2.096781979E1,-5.703140259E-2,1.368154907E-1,9.785001984E0,9.786124610E0
2.097777479E1,-6.466552734E-2,1.335223389E-1,9.779313812E0,9.780439074E0
2.098773079E1,-6.137237549E-2,1.356179810E-1,9.783505096E0,9.784637488E0
2.099768579E1,-6.421646118E-2,1.350192261E-1,9.784552917E0,9.785695159E0
2.100764179E1,-6.212081909E-2,1.419049072E-1,9.789792023E0,9.791017508E0
2.101759679E1,-5.897735596E-2,1.350192261E-1,9.786798248E0,9.787907257E0
2.102755179E1,-6.122268677E-2,1.321751404E-1,9.785001984E0,9.786086159E0
2.103750679E1,-4.894821167E-2,1.386117554E-1,9.783804474E0,9.784908744E0
2.104746279E1,-5.448669434E-2,1.445993042E-1,9.790989532E0,9.792208831E0
2.105741779E1,-5.733078003E-2,1.341210938E-1,9.786498871E0,9.787585782E0
2.106737379E1,-5.972579956E-2,1.414558411E-1,9.786199493E0,9.787404020E0
2.107732979E1,-5.837860107E-2,1.374142456E-1,9.796677704E0,9.797815306E0
2.108728579E1,-5.493576050E-2,1.392105103E-1,9.788444824E0,9.789588836E0
2.109724279E1,-5.613327026E-2,1.417552185E-1,9.786498871E0,9.787686429E0
2.110719879E1,-6.706054688E-2,1.371148682E-1,9.788444824E0,9.789634808E0
2.111715479E1,-5.463638306E-2,1.324745178E-1,9.780062256E0,9.781112021E0
2.112711179E1,-5.343887329E-2,1.386117554E-1,9.787397003E0,9.788524354E0
2.113706879E1,-6.511459351E-2,1.383123779E-1,9.790540466E0,9.791733904E0
2.114702579E1,-6.421646118E-2,1.407073975E-1,9.789492645E0,9.790714406E0
2.115698179E1,-5.942642212E-2,1.395098877E-1,9.787247314E0,9.788421962E0
2.116693779E1,-5.104385376E-2,1.330732727E-1,9.790241089E0,9.791278494E0
2.117689379E1,-5.912704468E-2,1.258882141E-1,9.789642334E0,9.790630259E0
2.118684979E1,-6.212081909E-2,1.345701599E-1,9.780361633E0,9.781484642E0
2.119680579E1,-6.212081909E-2,1.390608215E-1,9.783505096E0,9.784690536E0
2.120676179E1,-5.029541016E-2,1.341210938E-1,9.787247314E0,9.788295464E0
2.121671879E1,-5.224136353E-2,1.378633118E-1,9.780511322E0,9.781622420E0
2.122667479E1,-5.568420410E-2,1.381626892E-1,9.781708832E0,9.782843009E0
2.123663179E1,-5.882766724E-2,1.414558411E-1,9.793534241E0,9.794732430E0
2.124658779E1,-5.448669434E-2,1.410067749E-1,9.785900116E0,9.787067630E0
2.125654379E1,-5.239105225E-2,1.468446350E-1,9.789342957E0,9.790584441E0
2.126649979E1,-5.493576050E-2,1.282832336E-1,9.781110077E0,9.782105543E0
2.127645579E1,-5.583389282E-2,1.272354126E-1,9.778116302E0,9.779103471E0
2.128641179E1,-6.960525513E-2,1.404080200E-1,9.789941711E0,9.791195944E0
2.129636879E1,-5.942642212E-2,1.338217163E-1,9.783056030E0,9.784151728E0
2.130632479E1,-5.583389282E-2,1.308279419E-1,9.781559143E0,9.782593350E0
2.131628079E1,-5.373825073E-2,1.405577087E-1,9.792336731E0,9.793492887E0
2.132623679E1,-5.718109131E-2,1.413061523E-1,9.778715057E0,9.779903132E0
2.133619279E1,-6.691085815E-2,1.369651794E-1,9.787247314E0,9.788434324E0
2.134614879E1,-6.107299805E-2,1.401086426E-1,9.777517548E0,9.778712069E0
2.135610579E1,-6.242019653E-2,1.296304321E-1,9.785900116E0,9.786957720E0
2.136606179E1,-5.583389282E-2,1.426533508E-1,9.791887665E0,9.793085900E0
2.137601779E1,-5.777984619E-2,1.365161133E-1,9.781559143E0,9.782682374E0
2.138597479E1,-5.763015747E-2,1.296304321E-1,9.787097626E0,9.788125726E0
2.139593079E1,-6.152206421E-2,1.300794983E-1,9.795180817E0,9.796237690E0
2.140588579E1,-6.182144165E-2,1.357676697E-1,9.782457275E0,9.783594692E0
2.141584179E1,-5.852828979E-2,1.333726501E-1,9.781259766E0,9.782344117E0
2.142579779E1,-6.092330933E-2,1.368154907E-1,9.780810699E0,9.781957272E0
2.143575279E1,-5.538482666E-2,1.372645569E-1,9.781858521E0,9.782978338E0
2.144570779E1,-5.074447632E-2,1.363664246E-1,9.787097626E0,9.788179133E0
2.145566279E1,-5.403762817E-2,1.365161133E-1,9.789043579E0,9.790144581E0
2.146561879E1,-6.137237549E-2,1.378633118E-1,9.788444824E0,9.789608007E0
2.147557479E1,-6.451583862E-2,1.456471252E-1,9.780960388E0,9.782257485E0
2.148553079E1,-6.167175293E-2,1.510359192E-1,9.790390778E0,9.791749937E0
2.149548679E1,-5.748046875E-2,1.474433899E-1,9.789043579E0,9.790322658E0
2.150544179E1,-6.227050781E-2,1.404080200E-1,9.788744202E0,9.789949186E0
2.151539779E1,-5.957611084E-2,1.396595764E-1,9.792037354E0,9.793214469E0
2.152535379E1,-6.092330933E-2,1.359173584E-1,9.781409454E0,9.782543437E0
2.153530879E1,-6.017486572E-2,1.363664246E-1,9.786798248E0,9.787933223E0
2.154526479E1,-5.927673340E-2,1.404080200E-1,9.792336731E0,9.793522696E0
2.155522079E1,-6.242019653E-2,1.336720276E-1,9.776320038E0,9.777433097E0
2.156517579E1,-5.882766724E-2,1.466949463E-1,9.790540466E0,9.791816110E0
2.157513179E1,-6.361770630E-2,1.404080200E-1,9.798623657E0,9.799836080E0
2.158508679E1,-5.703140259E-2,1.344204712E-1,9.779164124E0,9.780254209E0
2.159504179E1,-6.616241455E-2,1.429527283E-1,9.778715057E0,9.779983697E0
2.160499779E1,-6.167175293E-2,1.375639343E-1,9.776170349E0,9.777332660E0
2.161495379E1,-5.822891235E-2,1.401086426E-1,9.781559143E0,9.782735829E0
2.162491079E1,-6.361770630E-2,1.375639343E-1,9.792336731E0,9.793509570E0
2.163486679E1,-6.346801758E-2,1.396595764E-1,9.786199493E0,9.787401775E0
2.164482279E1,-6.301895142E-2,1.324745178E-1,9.786349182E0,9.787448656E0
2.165477979E1,-6.391708374E-2,1.371148682E-1,9.780960388E0,9.782130238E0
2.166473579E1,-5.807922363E-2,1.287322998E-1,9.789642334E0,9.790660970E0
2.167469079E1,-6.227050781E-2,1.348695374E-1,9.784852295E0,9.785979861E0
2.168464779E1,-5.777984619E-2,1.425036621E-1,9.793683929E0,9.794891052E0
2.169460279E1,-5.044509888E-2,1.392105103E-1,9.788744202E0,9.789864009E0
2.170455879E1,-4.805007935E-2,1.374142456E-1,9.784552917E0,9.785635763E0
2.171451379E1,-5.777984619E-2,1.378633118E-1,9.781708832E0,9.782850938E0
2.172447017E1,-5.269042969E-2,1.423539734E-1,9.776769104E0,9.777947384E0
2.173442617E1,-6.032455444E-2,1.393601990E-1,9.782906342E0,9.784084873E0
2.174438217E1,-6.167175293E-2,1.353186035E-1,9.792187042E0,9.793316170E0
2.175433717E1,-5.298980713E-2,1.428030396E-1,9.794881439E0,9.796065692E0
2.176429317E1,-5.328918457E-2,1.398092651E-1,9.792037354E0,9.793180377E0
2.177424817E1,-5.972579956E-2,1.380130005E-1,9.792037354E0,9.793192038E0
2.178420417E1,-5.822891235E-2,1.407073975E-1,9.790540466E0,9.791724659E0
2.179416017E1,-5.074447632E-2,1.420545959E-1,9.783954163E0,9.785116942E0
2.180411617E1,-6.122268677E-2,1.411564636E-1,9.781858521E0,9.783068510E0
2.181407217E1,-5.658233643E-2,1.448986816E-1,9.790690155E0,9.791925801E0
2.182402817E1,-5.493576050E-2,1.368154907E-1,9.781409454E0,9.782520500E0
2.183398417E1,-5.358856201E-2,1.414558411E-1,9.785151672E0,9.786320797E0
2.184394017E1,-5.972579956E-2,1.350192261E-1,9.781858521E0,9.782972630E0
2.185389617E1,-6.256988525E-2,1.386117554E-1,9.787097626E0,9.788279121E0
2.186385317E1,-6.436614990E-2,1.350192261E-1,9.794432373E0,9.795574445E0
2.187380917E1,-5.822891235E-2,1.465452576E-1,9.783954163E0,9.785224840E0
2.188376517E1,-5.478607178E-2,1.440005493E-1,9.774673462E0,9.775887630E0
2.189372217E1,-6.601272583E-2,1.413061523E-1,9.791288910E0,9.792531012E0
2.190367917E1,-5.164260864E-2,1.407073975E-1,9.789792023E0,9.790939351E0
2.191363517E1,-5.583389282E-2,1.413061523E-1,9.781110077E0,9.782290079E0
2.192359217E1,-5.897735596E-2,1.425036621E-1,9.786049805E0,9.787265011E0
2.193354817E1,-5.987548828E-2,1.347198486E-1,9.792486420E0,9.793596111E0
2.194350517E1,-5.777984619E-2,1.401086426E-1,9.783954163E0,9.785127899E0
2.195346017E1,-5.313949585E-2,1.411564636E-1,9.792486420E0,9.793647902E0
2.196341617E1,-5.688171387E-2,1.282832336E-1,9.783056030E0,9.784062418E0
2.197337117E1,-6.511459351E-2,1.410067749E-1,9.779613190E0,9.780846434E0
2.198332717E1,-6.466552734E-2,1.393601990E-1,9.790241089E0,9.791446444E0
2.199328317E1,-5.777984619E-2,1.351689148E-1,9.781259766E0,9.782364323E0
2.200323917E1,-5.358856201E-2,1.442999268E-1,9.790540466E0,9.791750447E0
2.201319617E1,-5.433700562E-2,1.372645569E-1,9.785301361E0,9.786414910E0
2.202315217E1,-6.122268677E-2,1.354682922E-1,9.789342957E0,9.790471664E0
2.203310817E1,-6.481521606E-2,1.393601990E-1,9.778864746E0,9.780072495E0
2.204306417E1,-5.688171387E-2,1.347198486E-1,9.791288910E0,9.792380889E0
2.205302017E1,-5.822891235E-2,1.429527283E-1,9.790241089E0,9.791457842E0
2.206297617E1,-5.583389282E-2,1.398092651E-1,9.783505096E0,9.784663307E0
2.207293217E1,-5.748046875E-2,1.402583313E-1,9.782307587E0,9.783481902E0
2.208288817E1,-5.284011841E-2,1.413061523E-1,9.793234863E0,9.794396796E0
2.209284417E1,-4.939727783E-2,1.431024170E-1,9.786349182E0,9.787520049E0
2.210280117E1,-5.837860107E-2,1.408570862E-1,9.778415680E0,9.779604388E0
2.211275717E1,-5.403762817E-2,1.353186035E-1,9.789792023E0,9.790876316E0
2.212271317E1,-6.421646118E-2,1.432521057E-1,9.785900116E0,9.787159241E0
2.213267017E1,-6.406677246E-2,1.428030396E-1,9.783954163E0,9.785205992E0
2.214262617E1,-6.167175293E-2,1.266366577E-1,9.789193268E0,9.790206590E0
2.215258217E1,-5.553451538E-2,1.398092651E-1,9.788295135E0,9.789451076E0
2.216253717E1,-5.673202515E-2,1.332229614E-1,9.784552917E0,9.785624286E0
2.217249317E1,-5.478607178E-2,1.440005493E-1,9.792336731E0,9.793548709E0
2.218244917E1,-6.017486572E-2,1.341210938E-1,9.782756653E0,9.783861058E0
2.219240517E1,-6.062393188E-2,1.327738953E-1,9.784852295E0,9.785940864E0
2.220236117E1,-5.628295898E-2,1.291813660E-1,9.791588287E0,9.792602146E0
2.221231717E1,-5.373825073E-2,1.299298096E-1,9.781110077E0,9.782120623E0
2.222227317E1,-5.628295898E-2,1.377136230E-1,9.780211945E0,9.781343389E0
2.223222917E1,-6.511459351E-2,1.351689148E-1,9.782307587E0,9.783458093E0
2.224218417E1,-6.331832886E-2,1.347198486E-1,9.783056030E0,9.784188466E0
2.225214017E1,-5.448669434E-2,1.378633118E-1,9.790390778E0,9.791512992E0
2.226209617E1,-6.586303711E-2,1.348695374E-1,9.795031128E0,9.796181018E0
2.227205217E1,-5.912704468E-2,1.451980591E-1,9.785301361E0,9.786557168E0
2.228200717E1,-5.763015747E-2,1.447489929E-1,9.786648560E0,9.787888615E0
2.229196417E1,-6.137237549E-2,1.338217163E-1,9.782906342E0,9.784014069E0
2.230192017E1,-6.451583862E-2,1.353186035E-1,9.773176575E0,9.774326257E0
2.231187617E1,-5.074447632E-2,1.450483704E-1,9.782157898E0,9.783364819E0
2.232183217E1,-5.044509888E-2,1.399589539E-1,9.787846069E0,9.788976652E0
2.233178917E1,-5.897735596E-2,1.383123779E-1,9.792336731E0,9.793491068E0
2.234174617E1,-5.807922363E-2,1.457968140E-1,9.786349182E0,9.787607482E0
2.235170217E1,-6.331832886E-2,1.378633118E-1,9.783205719E0,9.784381924E0
2.236165917E1,-6.242019653E-2,1.330732727E-1,9.783804474E0,9.784908521E0
2.237161617E1,-5.822891235E-2,1.344204712E-1,9.775870972E0,9.776968483E0
2.238157317E1,-6.002517700E-2,1.381626892E-1,9.788145447E0,9.789304533E0
2.239152917E1,-5.538482666E-2,1.326242065E-1,9.782457275E0,9.783513020E0
2.240148617E1,-5.822891235E-2,1.305285645E-1,9.794282684E0,9.795325498E0
2.241144217E1,-4.894821167E-2,1.401086426E-1,9.790839844E0,9.791964624E0
2.242139817E1,-5.448669434E-2,1.317260742E-1,9.790989532E0,9.792027195E0
2.243135417E1,-5.867797852E-2,1.347198486E-1,9.786199493E0,9.787302645E0
2.244131017E1,-5.942642212E-2,1.327738953E-1,9.781708832E0,9.782790403E0
2.245126617E1,-4.924758911E-2,1.287322998E-1,9.786947937E0,9.787918433E0
2.246122217E1,-5.763015747E-2,1.383123779E-1,9.782307587E0,9.783455078E0
2.247117817E1,-5.104385376E-2,1.454974365E-1,9.778415680E0,9.779631291E0
2.248113517E1,-5.538482666E-2,1.432521057E-1,9.793384552E0,9.794588793E0
2.249109217E1,-5.418731689E-2,1.414558411E-1,9.790390778E0,9.791562572E0
2.250104917E1,-5.583389282E-2,1.344204712E-1,9.790540466E0,9.791622384E0
2.251100517E1,-6.256988525E-2,1.332229614E-1,9.781858521E0,9.782965781E0
2.252096217E1,-6.122268677E-2,1.396595764E-1,9.782606964E0,9.783795380E0
2.253091917E1,-6.391708374E-2,1.429527283E-1,9.781559143E0,9.782812486E0
2.254087617E1,-5.688171387E-2,1.414558411E-1,9.786349182E0,9.787536748E0
2.255083317E1,-5.942642212E-2,1.423539734E-1,9.791737976E0,9.792953015E0
2.256079017E1,-5.523513794E-2,1.435514832E-1,9.779164124E0,9.780373659E0
2.257074617E1,-6.032455444E-2,1.448986816E-1,9.780062256E0,9.781321608E0
2.258070317E1,-5.598358154E-2,1.381626892E-1,9.784702606E0,9.785838144E0
2.259065917E1,-5.882766724E-2,1.384620667E-1,9.790839844E0,9.791995572E0
2.260061617E1,-5.852828979E-2,1.401086426E-1,9.782157898E0,9.783336299E0
2.261057217E1,-5.224136353E-2,1.377136230E-1,9.783954163E0,9.785062762E0
2.262052917E1,-5.852828979E-2,1.392105103E-1,9.797126770E0,9.798290569E0
2.263048617E1,-5.837860107E-2,1.314266968E-1,9.781858521E0,9.782915575E0
2.264044217E1,-6.616241455E-2,1.423539734E-1,9.786498871E0,9.787757775E0
2.265039917E1,-5.553451538E-2,1.408570862E-1,9.786049805E0,9.787221035E0
2.266035617E1,-5.269042969E-2,1.333726501E-1,9.796827393E0,9.797876888E0
2.267031317E1,-5.388793945E-2,1.413061523E-1,9.777068481E0,9.778238053E0
2.268027017E1,-5.463638306E-2,1.475930786E-1,9.784403229E0,9.785668878E0
2.269022617E1,-6.062393188E-2,1.320254517E-1,9.799072723E0,9.800149602E0
2.270018317E1,-6.466552734E-2,1.431024170E-1,9.782756653E0,9.784016949E0
2.271013917E1,-5.688171387E-2,1.375639343E-1,9.795779572E0,9.796910573E0
2.272009967E1,-6.361770630E-2,1.419049072E-1,9.795629883E0,9.796864244E0
2.273005667E1,-6.032455444E-2,1.380130005E-1,9.782457275E0,9.783616764E0
2.274001367E1,-6.301895142E-2,1.260379028E-1,9.789342957E0,9.790357116E0
2.274997067E1,-5.777984619E-2,1.417552185E-1,9.793234863E0,9.794431180E0
2.275992767E1,-5.882766724E-2,1.323248291E-1,9.788594513E0,9.789665627E0
2.276988467E1,-6.197113037E-2,1.396595764E-1,9.786947937E0,9.788140535E0
2.277984167E1,-5.493576050E-2,1.431024170E-1,9.785600739E0,9.786801217E0
2.278979767E1,-5.239105225E-2,1.419049072E-1,9.774673462E0,9.775843857E0
2.279975367E1,-5.972579956E-2,1.350192261E-1,9.787397003E0,9.788510482E0
2.280970967E1,-6.002517700E-2,1.410067749E-1,9.783954163E0,9.785154316E0
2.281966567E1,-5.388793945E-2,1.329235840E-1,9.773925018E0,9.774977384E0
2.282962167E1,-5.807922363E-2,1.410067749E-1,9.779762878E0,9.780951797E0
2.283957667E1,-6.167175293E-2,1.393601990E-1,9.776769104E0,9.777956780E0
2.284953267E1,-6.242019653E-2,1.347198486E-1,9.781858521E0,9.782985323E0
2.285948867E1,-5.343887329E-2,1.426533508E-1,9.782457275E0,9.783643291E0
2.286944467E1,-5.568420410E-2,1.404080200E-1,9.780511322E0,9.781677610E0
2.287940067E1,-6.032455444E-2,1.429527283E-1,9.781409454E0,9.782640004E0
2.288935567E1,-5.777984619E-2,1.413061523E-1,9.788744202E0,9.789934575E0
2.289931267E1,-5.478607178E-2,1.332229614E-1,9.785451050E0,9.786511233E0
2.290926867E1,-5.403762817E-2,1.410067749E-1,9.787546692E0,9.788711520E0
2.291922467E1,-6.436614990E-2,1.380130005E-1,9.793534241E0,9.794718144E0
2.292917967E1,-5.388793945E-2,1.393601990E-1,9.788594513E0,9.789734813E0
2.293913567E1,-5.523513794E-2,1.383123779E-1,9.786648560E0,9.787781734E0
2.294909167E1,-5.987548828E-2,1.438508606E-1,9.786798248E0,9.788038521E0
2.295904767E1,-5.882766724E-2,1.426533508E-1,9.793085175E0,9.794300787E0
2.296900367E1,-5.972579956E-2,1.448986816E-1,9.792785797E0,9.794039844E0
2.297895967E1,-6.047424316E-2,1.360670471E-1,9.780062256E0,9.781195689E0
2.298891567E1,-5.628295898E-2,1.431024170E-1,9.790091400E0,9.791298979E0
2.299887267E1,-5.628295898E-2,1.390608215E-1,9.797276459E0,9.798424960E0
2.300882867E1,-5.613327026E-2,1.288819885E-1,9.781559143E0,9.782569232E0
